time,open,high,low,close
2023-01-18T15:15:00+05:30,42413.75,42489.1,42413.75,42473.75
2023-01-19T09:15:00+05:30,42329.75,42443.9,42297.45,42339.55
2023-01-19T09:30:00+05:30,42343.9,42489.95,42319.8,42405.1
2023-01-19T09:45:00+05:30,42407.85,42458.2,42389.2,42412.9
2023-01-19T10:00:00+05:30,42414.35,42418.3,42336.4,42368.95
2023-01-19T10:15:00+05:30,42368.05,42431.6,42347.6,42417.8
2023-01-19T10:30:00+05:30,42419.6,42430.2,42379,42395.95
2023-01-19T10:45:00+05:30,42396.15,42403.45,42324.2,42378.2
2023-01-19T11:00:00+05:30,42376.05,42506.25,42327.2,42343.25
2023-01-19T11:15:00+05:30,42348.15,42355.55,42268.85,42324.1
2023-01-19T11:30:00+05:30,42324.75,42375.6,42303.55,42375.1
2023-01-19T11:45:00+05:30,42376.25,42409.35,42332.55,42341.25
2023-01-19T12:00:00+05:30,42341.4,42384.3,42296.15,42365.2
2023-01-19T12:15:00+05:30,42363.95,42382.75,42328.95,42357.3
2023-01-19T12:30:00+05:30,42355.65,42390,42332,42337.25
2023-01-19T12:45:00+05:30,42338.4,42338.75,42268.2,42280.35
2023-01-19T13:00:00+05:30,42279.55,42342.1,42277.05,42292.45
2023-01-19T13:15:00+05:30,42291.25,42330.3,42252.85,42305.4
2023-01-19T13:30:00+05:30,42306.5,42353.6,42304.4,42338.65
2023-01-19T13:45:00+05:30,42338.35,42341.15,42286.15,42300.7
2023-01-19T14:00:00+05:30,42301.65,42370.2,42300.95,42362.55
2023-01-19T14:15:00+05:30,42366.45,42383.9,42238.55,42264.75
2023-01-19T14:30:00+05:30,42263.1,42295.8,42234.9,42286.05
2023-01-19T14:45:00+05:30,42286.3,42314.4,42272.75,42281.4
2023-01-19T15:00:00+05:30,42279.55,42355.7,42279.55,42303.6
2023-01-19T15:15:00+05:30,42300.45,42327.7,42291.3,42298.9
2023-01-20T09:15:00+05:30,42516.35,42576.25,42366.15,42553.35
2023-01-20T09:30:00+05:30,42556.1,42616.95,42531.75,42568.55
2023-01-20T09:45:00+05:30,42570.65,42596,42544,42582.2
2023-01-20T10:00:00+05:30,42582.7,42674.05,42582.7,42658.1
2023-01-20T10:15:00+05:30,42656.75,42699.3,42645.85,42683.65
2023-01-20T10:30:00+05:30,42683.1,42709.2,42639.75,42689.8
2023-01-20T10:45:00+05:30,42689.45,42695.35,42627.9,42639.2
2023-01-20T11:00:00+05:30,42637.3,42650.25,42574.5,42579.35
2023-01-20T11:15:00+05:30,42576.7,42628.8,42575.35,42614.1
2023-01-20T11:30:00+05:30,42615.65,42634.15,42601.85,42608.1
2023-01-20T11:45:00+05:30,42606.9,42616.95,42533.25,42533.25
2023-01-20T12:00:00+05:30,42532.15,42595.35,42527.85,42580.5
2023-01-20T12:15:00+05:30,42581.65,42645.3,42568.55,42642.25
2023-01-20T12:30:00+05:30,42643.6,42676,42594.4,42597.15
2023-01-20T12:45:00+05:30,42598.4,42642.6,42566.7,42635.05
2023-01-20T13:00:00+05:30,42635.25,42647.15,42599.55,42639.35
2023-01-20T13:15:00+05:30,42641.4,42651.95,42612.8,42618.1
2023-01-20T13:30:00+05:30,42617,42630.65,42576.15,42593.95
2023-01-20T13:45:00+05:30,42594.2,42615.35,42546.4,42551.4
2023-01-20T14:00:00+05:30,42553.75,42586.35,42518.55,42580.55
2023-01-20T14:15:00+05:30,42579.85,42601.25,42552.65,42581.05
2023-01-20T14:30:00+05:30,42580.8,42587.1,42495,42543.1
2023-01-20T14:45:00+05:30,42544.7,42597.4,42526.35,42569.5
2023-01-20T15:00:00+05:30,42572.3,42573.8,42493.15,42504.45
2023-01-20T15:15:00+05:30,42504.3,42522.85,42471.15,42514.05
2023-01-23T09:15:00+05:30,42893.1,42894.3,42745.55,42834.95
2023-01-23T09:30:00+05:30,42836.8,42962.15,42822.85,42913.5
2023-01-23T09:45:00+05:30,42912.15,43005.85,42912.15,42986
2023-01-23T10:00:00+05:30,42989.7,42996.4,42900.3,42927.85
2023-01-23T10:15:00+05:30,42929.55,42956.65,42912.65,42943.8
2023-01-23T10:30:00+05:30,42943.45,42981.7,42901.35,42912.85
2023-01-23T10:45:00+05:30,42913.15,42948.75,42895.8,42945.35
2023-01-23T11:00:00+05:30,42944.8,42950,42864.3,42864.3
2023-01-23T11:15:00+05:30,42866.45,42906.95,42822.75,42870.4
2023-01-23T11:30:00+05:30,42870.65,42883.3,42830.35,42855
2023-01-23T11:45:00+05:30,42854,42868,42803.05,42808.5
2023-01-23T12:00:00+05:30,42810,42832.4,42778.85,42805.3
2023-01-23T12:15:00+05:30,42804.85,42854.15,42802.85,42848.9
2023-01-23T12:30:00+05:30,42852.85,42855.15,42809.05,42812.65
2023-01-23T12:45:00+05:30,42812.45,42835.95,42787.7,42792.95
2023-01-23T13:00:00+05:30,42791,42799.3,42727.7,42785.55
2023-01-23T13:15:00+05:30,42785.75,42838.8,42781.75,42825.85
2023-01-23T13:30:00+05:30,42828,42844.85,42798.6,42836
2023-01-23T13:45:00+05:30,42833.55,42838.3,42797.35,42823.3
2023-01-23T14:00:00+05:30,42821,42853.8,42809.75,42826.15
2023-01-23T14:15:00+05:30,42826.2,42865.3,42798.55,42819.65
2023-01-23T14:30:00+05:30,42820.75,42827.05,42774,42798.25
2023-01-23T14:45:00+05:30,42799.2,42838.05,42799.2,42813.6
2023-01-23T15:00:00+05:30,42814.2,42859.9,42787.65,42833.55
2023-01-23T15:15:00+05:30,42835.4,42840.9,42750.55,42755.45
2023-01-24T09:15:00+05:30,43026.45,43028.05,42936.3,42969.9
2023-01-24T09:30:00+05:30,42970.6,43078.9,42954.45,43018.65
2023-01-24T09:45:00+05:30,43017.6,43044.05,42916.75,42933.7
2023-01-24T10:00:00+05:30,42931.4,42935,42880.1,42888
2023-01-24T10:15:00+05:30,42893.5,42920.9,42874.45,42885.9
2023-01-24T10:30:00+05:30,42881.4,42897.7,42860.8,42886.95
2023-01-24T10:45:00+05:30,42885.7,42899.85,42843.2,42876.45
2023-01-24T11:00:00+05:30,42877.1,42912.15,42832.5,42840.1
2023-01-24T11:15:00+05:30,42840.15,42840.15,42748.05,42790.4
2023-01-24T11:30:00+05:30,42794.1,42806,42760.55,42789.7
2023-01-24T11:45:00+05:30,42792.05,42808.8,42747.55,42755.15
2023-01-24T12:00:00+05:30,42758.05,42776.45,42725.5,42773.05
2023-01-24T12:15:00+05:30,42773.7,42792.65,42736.35,42766.35
2023-01-24T12:30:00+05:30,42768.4,42790.2,42746.6,42779.25
2023-01-24T12:45:00+05:30,42778.4,42820.7,42773.75,42803.05
2023-01-24T13:00:00+05:30,42804.45,42819.25,42752,42766
2023-01-24T13:15:00+05:30,42766.1,42786.3,42759.95,42763.85
2023-01-24T13:30:00+05:30,42763.2,42771.9,42685.25,42690.4
2023-01-24T13:45:00+05:30,42689.85,42705.4,42615.65,42648.9
2023-01-24T14:00:00+05:30,42649.8,42689.05,42634.95,42682.85
2023-01-24T14:15:00+05:30,42684.15,42688.95,42622.85,42649.8
2023-01-24T14:30:00+05:30,42651.7,42705.45,42646.25,42663.95
2023-01-24T14:45:00+05:30,42662,42736.15,42640.65,42731.35
2023-01-24T15:00:00+05:30,42730.75,42759.2,42709.3,42752.65
2023-01-24T15:15:00+05:30,42749.75,42758.25,42707.6,42715.15
2023-01-25T09:15:00+05:30,42733.05,42733.05,42506.75,42534.6
2023-01-25T09:30:00+05:30,42534.45,42545.6,42382.05,42387.35
2023-01-25T09:45:00+05:30,42386.3,42422.4,42319.35,42359.05
2023-01-25T10:00:00+05:30,42359.75,42368.05,42049.65,42067.25
2023-01-25T10:15:00+05:30,42062.85,42104.35,41993.6,41994.3
2023-01-25T10:30:00+05:30,41992.8,42042.75,41924.95,41935.75
2023-01-25T10:45:00+05:30,41935.35,41969.55,41909.55,41930.95
2023-01-25T11:00:00+05:30,41933.65,41994.9,41925,41979.1
2023-01-25T11:15:00+05:30,41981.55,41994.3,41546.55,41605.45
2023-01-25T11:30:00+05:30,41602.6,41727.3,41540.3,41712.9
2023-01-25T11:45:00+05:30,41714.95,41788.45,41661.9,41764.8
2023-01-25T12:00:00+05:30,41768.45,41844.85,41717.75,41766.1
2023-01-25T12:15:00+05:30,41766.9,41784.1,41715.65,41753.15
2023-01-25T12:30:00+05:30,41755.05,41774.2,41613.85,41675.5
2023-01-25T12:45:00+05:30,41674,41827.35,41647.85,41805
2023-01-25T13:00:00+05:30,41800.8,41822.15,41742.8,41771.95
2023-01-25T13:15:00+05:30,41769.75,41784.3,41716.7,41763.05
2023-01-25T13:30:00+05:30,41761.5,41850.45,41704.05,41803.65
2023-01-25T13:45:00+05:30,41803.35,41851.75,41761,41827.5
2023-01-25T14:00:00+05:30,41828.4,41915.6,41815.45,41863.5
2023-01-25T14:15:00+05:30,41860.4,41866.45,41801.7,41838.8
2023-01-25T14:30:00+05:30,41838.65,41842.7,41673.8,41706.95
2023-01-25T14:45:00+05:30,41707.7,41754.15,41692.8,41718.45
2023-01-25T15:00:00+05:30,41715.95,41729.15,41582.9,41654.25
2023-01-25T15:15:00+05:30,41656.4,41700.5,41641.45,41687.6
2023-01-27T09:15:00+05:30,41417.9,41417.9,40761.9,40800.9
2023-01-27T09:30:00+05:30,40794.65,41076.5,40733.55,40940.7
2023-01-27T09:45:00+05:30,40940.5,40978.4,40852.4,40901.85
2023-01-27T10:00:00+05:30,40903.95,40903.95,40661.4,40689
2023-01-27T10:15:00+05:30,40691.75,40864.25,40604.2,40736.05
2023-01-27T10:30:00+05:30,40732.65,40920.75,40675.9,40783.05
2023-01-27T10:45:00+05:30,40786.55,40794.95,40689.9,40693.6
2023-01-27T11:00:00+05:30,40695.15,40722.15,40637.15,40645.2
2023-01-27T11:15:00+05:30,40645.8,40713.5,40636.75,40639.7
2023-01-27T11:30:00+05:30,40637.6,40657.05,40579.25,40600.55
2023-01-27T11:45:00+05:30,40602,40664.1,40530.25,40656.7
2023-01-27T12:00:00+05:30,40651.95,40653.95,40496.2,40518
2023-01-27T12:15:00+05:30,40517.55,40540.7,40415,40433.1
2023-01-27T12:30:00+05:30,40430.9,40430.9,40191.2,40311.2
2023-01-27T12:45:00+05:30,40313.15,40347.9,40238.35,40291.25
2023-01-27T13:00:00+05:30,40314.55,40404.2,40280.7,40358.45
2023-01-27T13:15:00+05:30,40352.75,40480.35,40308.6,40329.75
2023-01-27T13:30:00+05:30,40327.85,40420.6,40281.6,40414
2023-01-27T13:45:00+05:30,40411.7,40424.75,40263.6,40298.25
2023-01-27T14:00:00+05:30,40300.2,40330,40148.8,40174.55
2023-01-27T14:15:00+05:30,40177.6,40268.85,40174.55,40225.5
2023-01-27T14:30:00+05:30,40227.9,40302.35,40199.75,40214.75
2023-01-27T14:45:00+05:30,40213.65,40280.2,40208.3,40266.9
2023-01-27T15:00:00+05:30,40265.55,40361.8,40265.55,40360.55
2023-01-27T15:15:00+05:30,40365.45,40435.85,40337.95,40365.3
2023-01-30T09:15:00+05:30,40017.55,40648.6,39658.85,40640.3
2023-01-30T09:30:00+05:30,40633.9,40789.55,40365.35,40448.3
2023-01-30T09:45:00+05:30,40445.7,40516.35,40255.25,40322.1
2023-01-30T10:00:00+05:30,40322.55,40405.75,40212.6,40329
2023-01-30T10:15:00+05:30,40329.55,40363.45,40206.55,40258.55
2023-01-30T10:30:00+05:30,40254.2,40306.6,40097.5,40103.25
2023-01-30T10:45:00+05:30,40102.05,40102.05,39958.4,39986.7
2023-01-30T11:00:00+05:30,39990.25,40111.55,39921.45,39968.45
2023-01-30T11:15:00+05:30,39969.45,40021.4,39935.95,39963.45
2023-01-30T11:30:00+05:30,39963.75,40022.4,39935.05,39982.9
2023-01-30T11:45:00+05:30,39983.65,40169.2,39973,40152.15
2023-01-30T12:00:00+05:30,40154.2,40164.15,40018.15,40045.7
2023-01-30T12:15:00+05:30,40045.05,40060.95,39908.35,39931
2023-01-30T12:30:00+05:30,39928.1,39932,39850.15,39897.75
2023-01-30T12:45:00+05:30,39894.45,39921.85,39803.4,39831.8
2023-01-30T13:00:00+05:30,39829.25,39859.6,39748.85,39754.05
2023-01-30T13:15:00+05:30,39746.1,39849,39714.4,39819.65
2023-01-30T13:30:00+05:30,39806.85,39819.3,39599.3,39620.8
2023-01-30T13:45:00+05:30,39616.55,39658.45,39419.8,39514.2
2023-01-30T14:00:00+05:30,39514.05,39844.55,39479.6,39820.65
2023-01-30T14:15:00+05:30,39816.2,39885.7,39725.5,39830.05
2023-01-30T14:30:00+05:30,39826.75,39954.1,39776.05,39952.85
2023-01-30T14:45:00+05:30,39948.1,40159.95,39916.55,40062.15
2023-01-30T15:00:00+05:30,40061.4,40462.35,40061.4,40462.35
2023-01-30T15:15:00+05:30,40460.95,40474.3,40404.95,40467.3
2023-01-31T09:15:00+05:30,40620.7,40620.7,40221.85,40416.6
2023-01-31T09:30:00+05:30,40418.95,40452.35,40266.05,40301.9
2023-01-31T09:45:00+05:30,40304.05,40377.9,40261.2,40292
2023-01-31T10:00:00+05:30,40295.45,40343.2,40167.7,40279.05
2023-01-31T10:15:00+05:30,40278.15,40415.25,40211.35,40396
2023-01-31T10:30:00+05:30,40394.5,40527.7,40347.95,40523.85
2023-01-31T10:45:00+05:30,40522.4,40529.9,40403.75,40423.15
2023-01-31T11:00:00+05:30,40422,40466.2,40338.9,40436.15
2023-01-31T11:15:00+05:30,40435.35,40502.75,40408.45,40482.3
2023-01-31T11:30:00+05:30,40483.75,40535.7,40433.2,40465.7
2023-01-31T11:45:00+05:30,40463.9,40661.4,40460.1,40631.8
2023-01-31T12:00:00+05:30,40632.35,40676,40533.2,40546.25
2023-01-31T12:15:00+05:30,40546.55,40632.85,40484.35,40620.15
2023-01-31T12:30:00+05:30,40620,40661.25,40583.45,40640.15
2023-01-31T12:45:00+05:30,40640.9,40667.8,40546.05,40586.3
2023-01-31T13:00:00+05:30,40580.9,40729.6,40563.3,40670.75
2023-01-31T13:15:00+05:30,40678.05,40769.05,40662.85,40728
2023-01-31T13:30:00+05:30,40728.4,40781.55,40686.05,40695.3
2023-01-31T13:45:00+05:30,40698.2,40783.75,40676.75,40722.05
2023-01-31T14:00:00+05:30,40722.45,40722.85,40571.35,40585.65
2023-01-31T14:15:00+05:30,40585.9,40617.85,40472.25,40533.4
2023-01-31T14:30:00+05:30,40537.05,40577.25,40487.35,40544.4
2023-01-31T14:45:00+05:30,40550.05,40664.85,40503.4,40637.85
2023-01-31T15:00:00+05:30,40640.4,40712.65,40527.15,40711.25
2023-01-31T15:15:00+05:30,40713.3,40811.65,40672.8,40759.6
2023-02-01T09:15:00+05:30,41118.8,41177.95,40953.35,41117.65
2023-02-01T09:30:00+05:30,41115.7,41120.2,40966.5,41074.5
2023-02-01T09:45:00+05:30,41077.2,41123.05,40943.65,40997.45
2023-02-01T10:00:00+05:30,40997.9,41145.3,40982.6,41142.2
2023-02-01T10:15:00+05:30,41142.9,41265.55,41111.85,41235
2023-02-01T10:30:00+05:30,41233.75,41264.2,41183.25,41253.95
2023-02-01T10:45:00+05:30,41253.65,41305.45,41233.95,41256.05
2023-02-01T11:00:00+05:30,41256.55,41352.45,41163.2,41238.55
2023-02-01T11:15:00+05:30,41236.35,41243.25,40996.85,41232.4
2023-02-01T11:30:00+05:30,41228.65,41321.9,41228.65,41296.95
2023-02-01T11:45:00+05:30,41292.65,41331.25,41236.2,41281.9
2023-02-01T12:00:00+05:30,41282.85,41286.4,41198,41229.6
2023-02-01T12:15:00+05:30,41226.9,41534.9,41169.7,41481.6
2023-02-01T12:30:00+05:30,41482.3,41683.85,41482.3,41590.8
2023-02-01T12:45:00+05:30,41590.3,42011.6,41590.3,42005.4
2023-02-01T13:00:00+05:30,42006.9,42015.65,41763.05,41818.55
2023-02-01T13:15:00+05:30,41819.95,41847.8,41449.05,41529.3
2023-02-01T13:30:00+05:30,41527.2,41593.9,41203.05,41256.8
2023-02-01T13:45:00+05:30,41254.15,41365.45,40923.85,40932.75
2023-02-01T14:00:00+05:30,40922.75,41216.5,40817.9,41034
2023-02-01T14:15:00+05:30,41029.4,41034.3,40602.45,40686.15
2023-02-01T14:30:00+05:30,40678.65,40795.5,40358.1,40362.65
2023-02-01T14:45:00+05:30,40345.1,40350.35,39490.5,40137.45
2023-02-01T15:00:00+05:30,40144.2,40676.65,40126.75,40514.85
2023-02-01T15:15:00+05:30,40519.65,40610.7,40487.85,40499.25
2023-02-02T09:15:00+05:30,40169.55,40358.55,39761.45,40202.75
2023-02-02T09:30:00+05:30,40198.1,40678.95,40085.8,40527.4
2023-02-02T09:45:00+05:30,40525.85,40641.85,40242.65,40286.2
2023-02-02T10:00:00+05:30,40276.75,40486.35,40263.4,40373.3
2023-02-02T10:15:00+05:30,40370.1,40471.35,40101.25,40159.2
2023-02-02T10:30:00+05:30,40161.45,40232.85,40099.7,40229.9
2023-02-02T10:45:00+05:30,40232.75,40379.65,40187.1,40300.6
2023-02-02T11:00:00+05:30,40302.65,40515.7,40281.35,40391.8
2023-02-02T11:15:00+05:30,40392.95,40483.75,40317.85,40408.9
2023-02-02T11:30:00+05:30,40411.7,40431.7,40294.65,40333.3
2023-02-02T11:45:00+05:30,40334.1,40584.7,40329.6,40490.1
2023-02-02T12:00:00+05:30,40490,40538.95,40422.85,40444.55
2023-02-02T12:15:00+05:30,40440.8,40485.85,40281.5,40297.7
2023-02-02T12:30:00+05:30,40301.9,40320.4,40211.2,40240.05
2023-02-02T12:45:00+05:30,40246.6,40392.85,40217.95,40356.2
2023-02-02T13:00:00+05:30,40360.35,40444.25,40214.2,40296.95
2023-02-02T13:15:00+05:30,40297.6,40330.75,40266.2,40269.5
2023-02-02T13:30:00+05:30,40269.05,40269.05,40065.65,40181.75
2023-02-02T13:45:00+05:30,40186.85,40289.9,40117.3,40255.7
2023-02-02T14:00:00+05:30,40255.95,40374.05,40172.4,40324.8
2023-02-02T14:15:00+05:30,40334.05,40611.9,40321.4,40555
2023-02-02T14:30:00+05:30,40555.1,40668.7,40438.3,40638.4
2023-02-02T14:45:00+05:30,40641.2,40757.6,40587.95,40598
2023-02-02T15:00:00+05:30,40601.55,40750.95,40511.95,40645.6
2023-02-02T15:15:00+05:30,40642.55,40748.15,40616.9,40722.4
2023-02-03T09:15:00+05:30,41082.35,41275.1,40915.7,41254.55
2023-02-03T09:30:00+05:30,41252.55,41284,41097,41118.3
2023-02-03T09:45:00+05:30,41119.25,41179.95,41034.4,41169.75
2023-02-03T10:00:00+05:30,41172.15,41192.45,41064.35,41162.05
2023-02-03T10:15:00+05:30,41161.3,41189.05,40927.2,41010.5
2023-02-03T10:30:00+05:30,41009.1,41009.1,40797.95,40800.95
2023-02-03T10:45:00+05:30,40805.9,41014.45,40790.4,40866.9
2023-02-03T11:00:00+05:30,40862.05,40910.9,40827.1,40882.25
2023-02-03T11:15:00+05:30,40889.5,40919.35,40670.9,40699.85
2023-02-03T11:30:00+05:30,40693.15,40790.3,40609.75,40742.4
2023-02-03T11:45:00+05:30,40742.1,40894.5,40725.35,40848.45
2023-02-03T12:00:00+05:30,40849.6,40903.2,40772.1,40893.5
2023-02-03T12:15:00+05:30,40893.6,40942,40876,40904.95
2023-02-03T12:30:00+05:30,40904.6,40942.35,40839.8,40898.75
2023-02-03T12:45:00+05:30,40901.3,40979.05,40864.8,40868.5
2023-02-03T13:00:00+05:30,40868,40963.5,40842.05,40963.5
2023-02-03T13:15:00+05:30,40962.95,40977.4,40886.8,40900.75
2023-02-03T13:30:00+05:30,40901.75,41122.4,40877.65,41103.5
2023-02-03T13:45:00+05:30,41106.75,41121.35,41007.15,41104
2023-02-03T14:00:00+05:30,41101.95,41176.55,41076.35,41159.9
2023-02-03T14:15:00+05:30,41164.1,41306.35,41156.6,41254.7
2023-02-03T14:30:00+05:30,41264.2,41421.55,41264.2,41378.35
2023-02-03T14:45:00+05:30,41379.6,41457.25,41371.85,41421.15
2023-02-03T15:00:00+05:30,41425.15,41539.95,41425.15,41512.9
2023-02-03T15:15:00+05:30,41516.25,41531.75,41454.9,41480.75
2023-02-06T09:15:00+05:30,41461.2,41653.65,41391.6,41567.2
2023-02-06T09:30:00+05:30,41557.55,41724.5,41384.1,41623.25
2023-02-06T09:45:00+05:30,41629,41663.45,41524.4,41642.65
2023-02-06T10:00:00+05:30,41643.1,41679.85,41563,41611.6
2023-02-06T10:15:00+05:30,41613.6,41617,41383.55,41414.85
2023-02-06T10:30:00+05:30,41418.2,41450.15,41320.5,41379.5
2023-02-06T10:45:00+05:30,41382.45,41388.9,41261.2,41361.3
2023-02-06T11:00:00+05:30,41355.6,41426.7,41317.35,41344.25
2023-02-06T11:15:00+05:30,41342.8,41450.8,41329.95,41388.65
2023-02-06T11:30:00+05:30,41394.45,41411.4,41323.9,41368.15
2023-02-06T11:45:00+05:30,41366.15,41458.55,41347.8,41455.65
2023-02-06T12:00:00+05:30,41446.8,41485.8,41352.15,41360.25
2023-02-06T12:15:00+05:30,41362.1,41415.3,41321.9,41353.85
2023-02-06T12:30:00+05:30,41356.6,41441.3,41353.55,41383.05
2023-02-06T12:45:00+05:30,41377,41417.9,41336.8,41413.3
2023-02-06T13:00:00+05:30,41412.3,41432.1,41338.7,41352
2023-02-06T13:15:00+05:30,41350.3,41432.75,41328.2,41408.3
2023-02-06T13:30:00+05:30,41401.3,41499.3,41360.85,41489.3
2023-02-06T13:45:00+05:30,41487.1,41532.2,41411.25,41513.4
2023-02-06T14:00:00+05:30,41516.5,41541.9,41443.7,41480.75
2023-02-06T14:15:00+05:30,41479.65,41486.3,41373.75,41417.5
2023-02-06T14:30:00+05:30,41417,41417.15,41341.7,41375
2023-02-06T14:45:00+05:30,41374.4,41432.5,41336.05,41380.55
2023-02-06T15:00:00+05:30,41386,41432.55,41324.55,41359.6
2023-02-06T15:15:00+05:30,41363.45,41396.8,41336.95,41367.1
2023-02-07T09:15:00+05:30,41532.9,41532.9,41408.65,41485.7
2023-02-07T09:30:00+05:30,41489.9,41558.1,41387.35,41438.55
2023-02-07T09:45:00+05:30,41442.2,41444.1,41371.55,41434.05
2023-02-07T10:00:00+05:30,41432.25,41489.9,41377.85,41433
2023-02-07T10:15:00+05:30,41430.9,41466.85,41381.8,41459
2023-02-07T10:30:00+05:30,41455.7,41542.9,41437.9,41479.6
2023-02-07T10:45:00+05:30,41478.65,41517.9,41453.05,41471.8
2023-02-07T11:00:00+05:30,41469.95,41499.2,41424.8,41495.6
2023-02-07T11:15:00+05:30,41494.6,41508.5,41374.9,41378.2
2023-02-07T11:30:00+05:30,41378.5,41432.4,41341.7,41386.35
2023-02-07T11:45:00+05:30,41384.55,41454.9,41379.45,41413.85
2023-02-07T12:00:00+05:30,41413.5,41447.95,41367.5,41371.55
2023-02-07T12:15:00+05:30,41370.75,41372.4,41295.7,41319.5
2023-02-07T12:30:00+05:30,41317.3,41341.2,41280.7,41302.65
2023-02-07T12:45:00+05:30,41301.9,41326,41167.5,41205.15
2023-02-07T13:00:00+05:30,41203,41245.5,41095.1,41119.25
2023-02-07T13:15:00+05:30,41118.1,41265.15,41104.6,41258.6
2023-02-07T13:30:00+05:30,41259.9,41419.75,41259.9,41397.6
2023-02-07T13:45:00+05:30,41392.6,41437.15,41291.45,41338.4
2023-02-07T14:00:00+05:30,41338.8,41466.1,41330.55,41414.1
2023-02-07T14:15:00+05:30,41414.3,41451,41371.35,41410.7
2023-02-07T14:30:00+05:30,41410.3,41539,41399.15,41532.8
2023-02-07T14:45:00+05:30,41531,41630.75,41531,41605.25
2023-02-07T15:00:00+05:30,41605.65,41611,41457.05,41486.5
2023-02-07T15:15:00+05:30,41488.55,41498.8,41450.15,41464.4
2023-02-08T09:15:00+05:30,41534.3,41653,41475.5,41606.8
2023-02-08T09:30:00+05:30,41604.7,41683.75,41604.7,41668.05
2023-02-08T09:45:00+05:30,41668.7,41712.45,41615.35,41671.25
2023-02-08T10:00:00+05:30,41673.45,41791.95,41543.25,41660.1
2023-02-08T10:15:00+05:30,41657.45,41682.65,41574.1,41608.05
2023-02-08T10:30:00+05:30,41605.9,41608.8,41441.85,41464.4
2023-02-08T10:45:00+05:30,41461,41519.55,41403.05,41486.2
2023-02-08T11:00:00+05:30,41484.9,41558.9,41481.3,41538.2
2023-02-08T11:15:00+05:30,41538.55,41566.75,41500.45,41511.25
2023-02-08T11:30:00+05:30,41514.15,41597.15,41500.45,41589.8
2023-02-08T11:45:00+05:30,41588.7,41605.2,41534.3,41601.25
2023-02-08T12:00:00+05:30,41601.9,41609.1,41446.05,41515.8
2023-02-08T12:15:00+05:30,41513.8,41516.35,41469.3,41509.45
2023-02-08T12:30:00+05:30,41505.2,41566.45,41498.7,41520.2
2023-02-08T12:45:00+05:30,41520.45,41537.5,41484.05,41514.3
2023-02-08T13:00:00+05:30,41514.65,41574.2,41503.75,41531.3
2023-02-08T13:15:00+05:30,41534,41592.2,41527.75,41590.25
2023-02-08T13:30:00+05:30,41590.5,41611.05,41459.65,41529.05
2023-02-08T13:45:00+05:30,41527.8,41555.35,41493.65,41543.15
2023-02-08T14:00:00+05:30,41537.2,41575.65,41499.55,41554.1
2023-02-08T14:15:00+05:30,41552.95,41566.55,41515.35,41555.7
2023-02-08T14:30:00+05:30,41556.75,41588.3,41530.7,41550.45
2023-02-08T14:45:00+05:30,41551.35,41585.25,41527.4,41571.3
2023-02-08T15:00:00+05:30,41572.95,41597.1,41492.85,41555.55
2023-02-08T15:15:00+05:30,41555.5,41575.55,41484.15,41494.05
2023-02-09T09:15:00+05:30,41591.05,41621.35,41357.45,41373
2023-02-09T09:30:00+05:30,41372.7,41425.6,41252.95,41292.85
2023-02-09T09:45:00+05:30,41293.75,41401.3,41266.95,41390.95
2023-02-09T10:00:00+05:30,41391.3,41436.7,41345.5,41397.05
2023-02-09T10:15:00+05:30,41396.95,41433.25,41366.4,41388.5
2023-02-09T10:30:00+05:30,41388,41430.8,41364.5,41375.65
2023-02-09T10:45:00+05:30,41378.2,41392.1,41318.35,41383.6
2023-02-09T11:00:00+05:30,41384.75,41407.25,41346.9,41387.8
2023-02-09T11:15:00+05:30,41384.6,41458.85,41367.15,41448.7
2023-02-09T11:30:00+05:30,41447.1,41460.15,41370.55,41377.7
2023-02-09T11:45:00+05:30,41381.5,41395.95,41328,41360.95
2023-02-09T12:00:00+05:30,41360.45,41366.65,41286.7,41295.7
2023-02-09T12:15:00+05:30,41295.4,41369.4,41286.05,41326.8
2023-02-09T12:30:00+05:30,41325.1,41344.8,41276.15,41306.85
2023-02-09T12:45:00+05:30,41309.1,41373.7,41300.55,41342.3
2023-02-09T13:00:00+05:30,41342.95,41359.35,41307.2,41311
2023-02-09T13:15:00+05:30,41309.8,41352.85,41283.65,41328.05
2023-02-09T13:30:00+05:30,41327.3,41448.7,41317.85,41424
2023-02-09T13:45:00+05:30,41423.45,41522.1,41400.55,41493.7
2023-02-09T14:00:00+05:30,41494.1,41573.55,41483.5,41527
2023-02-09T14:15:00+05:30,41527.6,41539.85,41487,41521.7
2023-02-09T14:30:00+05:30,41520.4,41556.45,41497.4,41526.9
2023-02-09T14:45:00+05:30,41526.85,41535.25,41464.4,41495.25
2023-02-09T15:00:00+05:30,41494.9,41557.85,41463.95,41547.55
2023-02-09T15:15:00+05:30,41546,41608,41545.05,41576.25
2023-02-10T09:15:00+05:30,41437.6,41604.8,41424.9,41593.6
2023-02-10T09:30:00+05:30,41593.8,41619.1,41470.5,41514.3
2023-02-10T09:45:00+05:30,41513.5,41604.35,41481.6,41574.2
2023-02-10T10:00:00+05:30,41573.75,41659.1,41542.65,41601
2023-02-10T10:15:00+05:30,41600.9,41622.4,41568.45,41594.55
2023-02-10T10:30:00+05:30,41594.7,41650.65,41559.85,41629.85
